DATE,품목명,단위(키로),등급명,평균가격,전일,전년
2025-03-25,감자,20,특,76000 ,77000 ,0 
2025-03-25,감자,20,상,67869 ,69904 ,0 
2025-03-25,감자,20,중,52278 ,40332 ,0 
2025-03-25,감자,20,하,16184 ,15754 ,0 
2025-03-24,감자,20,특,77000 ,0 ,84391 
2025-03-24,감자,20,상,69904 ,0 ,74863 
2025-03-24,감자,20,중,40332 ,0 ,42736 
2025-03-24,감자,20,하,15754 ,0 ,19155 
2025-03-23,감자,20,특,0 ,75920 ,82853 
2025-03-23,감자,20,상,0 ,67800 ,70823 
2025-03-23,감자,20,중,0 ,40174 ,39251 
2025-03-23,감자,20,하,0 ,14524 ,20484 
2025-03-22,감자,20,특,75920 ,74828 ,82950 
2025-03-22,감자,20,상,67800 ,68555 ,62991 
2025-03-22,감자,20,중,40174 ,35425 ,31978 
2025-03-22,감자,20,하,14524 ,14912 ,16730 
2025-03-21,감자,20,특,74828 ,73000 ,85716 
2025-03-21,감자,20,상,68555 ,58532 ,73679 
2025-03-21,감자,20,중,35425 ,27352 ,40540 
2025-03-21,감자,20,하,14912 ,14200 ,22113 
2025-03-20,감자,20,특,73000 ,74313 ,82682 
2025-03-20,감자,20,상,58532 ,67285 ,62681 
2025-03-20,감자,20,중,27352 ,39267 ,32928 
2025-03-20,감자,20,하,14200 ,15345 ,19291 
2025-03-19,감자,20,특,74313 ,78119 ,80345 
2025-03-19,감자,20,상,67285 ,66003 ,60732 
2025-03-19,감자,20,중,39267 ,33490 ,35679 
2025-03-19,감자,20,하,15345 ,12928 ,21644 
2025-03-18,감자,20,특,78119 ,83730 ,0 
2025-03-18,감자,20,상,66003 ,70852 ,0 
2025-03-18,감자,20,중,33490 ,36203 ,0 
2025-03-18,감자,20,하,12928 ,15725 ,0 
2025-03-17,감자,20,특,83730 ,0 ,79606 
2025-03-17,감자,20,상,70852 ,0 ,69891 
2025-03-17,감자,20,중,36203 ,0 ,43268 
2025-03-17,감자,20,하,15725 ,0 ,24369 
2025-03-16,감자,20,특,0 ,75000 ,79126 
2025-03-16,감자,20,상,0 ,64015 ,64320 
2025-03-16,감자,20,중,0 ,43580 ,36039 
2025-03-16,감자,20,하,0 ,22294 ,20434 
2025-03-15,감자,20,특,75000 ,66300 ,76552 
2025-03-15,감자,20,상,64015 ,52455 ,65684 
2025-03-15,감자,20,중,43580 ,31686 ,38851 
2025-03-15,감자,20,하,22294 ,17890 ,22570 
2025-03-14,감자,20,특,66300 ,61369 ,78879 
2025-03-14,감자,20,상,52455 ,54493 ,65944 
2025-03-14,감자,20,중,31686 ,38658 ,37740 
2025-03-14,감자,20,하,17890 ,18525 ,25418 
2025-03-13,감자,20,특,61369 ,63931 ,78938 
2025-03-13,감자,20,상,54493 ,47864 ,68158 
2025-03-13,감자,20,중,38658 ,25570 ,41616 
2025-03-13,감자,20,하,18525 ,12665 ,23937 
2025-03-12,감자,20,특,63931 ,65917 ,77912 
2025-03-12,감자,20,상,47864 ,58665 ,70071 
2025-03-12,감자,20,중,25570 ,37154 ,43561 
2025-03-12,감자,20,하,12665 ,17155 ,22927 
2025-03-11,감자,20,특,65917 ,67862 ,0 
2025-03-11,감자,20,상,58665 ,61342 ,0 
2025-03-11,감자,20,중,37154 ,42253 ,0 
2025-03-11,감자,20,하,17155 ,18329 ,0 
2025-03-10,감자,20,특,67862 ,0 ,0 
2025-03-10,감자,20,상,61342 ,0 ,0 
2025-03-10,감자,20,중,42253 ,0 ,0 
2025-03-10,감자,20,하,18329 ,0 ,0 
2025-03-08,감자,20,특,66680 ,0 ,0 
2025-03-08,감자,20,상,59698 ,0 ,0 
2025-03-08,감자,20,중,36154 ,0 ,0 
2025-03-08,감자,20,하,15280 ,0 ,0 
2025-03-07,감자,20,특,67431 ,0 ,0 
2025-03-07,감자,20,상,62613 ,0 ,0 
2025-03-07,감자,20,중,47930 ,0 ,0 
2025-03-07,감자,20,하,18385 ,0 ,0 
2025-03-06,감자,20,특,72508 ,0 ,0 
2025-03-06,감자,20,상,66308 ,0 ,0 
2025-03-06,감자,20,중,53831 ,0 ,0 
2025-03-06,감자,20,하,19917 ,0 ,0 
2025-03-04,감자,20,특,72508 ,0 ,0 
2025-03-04,감자,20,상,69073 ,0 ,0 
2025-03-04,감자,20,중,64995 ,0 ,0 
2025-03-04,감자,20,하,48971 ,0 ,0 
2025-03-03,감자,20,특,71000 ,0 ,0 
2025-03-03,감자,20,상,67945 ,0 ,0 
2025-03-03,감자,20,중,39868 ,0 ,0 
2025-03-03,감자,20,하,13637 ,0 ,0 
2025-03-01,감자,20,특,66000 ,68225 ,80418 
2025-03-01,감자,20,상,65613 ,62348 ,64615 
2025-03-01,감자,20,중,53728 ,37967 ,38565 
2025-03-01,감자,20,하,20491 ,17211 ,23132 
2025-02-28,감자,20,특,68225 ,70789 ,78239 
2025-02-28,감자,20,상,62348 ,66141 ,68528 
2025-02-28,감자,20,중,37967 ,46113 ,44275 
2025-02-28,감자,20,하,17211 ,18901 ,21266 
2025-02-27,감자,20,특,70789 ,76619 ,81079 
2025-02-27,감자,20,상,66141 ,68722 ,65220 
2025-02-27,감자,20,중,46113 ,40253 ,35929 
2025-02-27,감자,20,하,18901 ,15791 ,19946 
2025-02-26,감자,20,특,76619 ,79333 ,0 
2025-02-26,감자,20,상,68722 ,73868 ,0 
2025-02-26,감자,20,중,40253 ,50173 ,0 
2025-02-26,감자,20,하,15791 ,16617 ,0 
2025-02-25,감자,20,특,79333 ,78527 ,76168 
2025-02-25,감자,20,상,73868 ,70942 ,59128 
2025-02-25,감자,20,중,50173 ,40750 ,37738 
2025-02-25,감자,20,하,16617 ,17209 ,23198 
2025-02-24,감자,20,특,78527 ,0 ,70782 
2025-02-24,감자,20,상,70942 ,0 ,59223 
2025-02-24,감자,20,중,40750 ,0 ,36832 
2025-02-24,감자,20,하,17209 ,0 ,19858 
2025-02-23,감자,20,특,0 ,74000 ,67204 
2025-02-23,감자,20,상,0 ,69691 ,57729 
2025-02-23,감자,20,중,0 ,58211 ,36725 
2025-02-23,감자,20,하,0 ,15066 ,21776 
2025-02-22,감자,20,특,74000 ,71569 ,66000 
2025-02-22,감자,20,상,69691 ,48264 ,57064 
2025-02-22,감자,20,중,58211 ,24203 ,36757 
2025-02-22,감자,20,하,15066 ,11633 ,20794 
2025-02-21,감자,20,특,71569 ,67729 ,66525 
2025-02-21,감자,20,상,48264 ,57785 ,59164 
2025-02-21,감자,20,중,24203 ,26400 ,39412 
2025-02-21,감자,20,하,11633 ,10978 ,22263 
2025-02-20,감자,20,특,67729 ,74775 ,67000 
2025-02-20,감자,20,상,57785 ,65019 ,62410 
2025-02-20,감자,20,중,26400 ,41098 ,43535 
2025-02-20,감자,20,하,10978 ,16240 ,23469 
2025-02-19,감자,20,특,74775 ,75764 ,0 
2025-02-19,감자,20,상,65019 ,66710 ,0 
2025-02-19,감자,20,중,41098 ,39405 ,0 
2025-02-19,감자,20,하,16240 ,13608 ,0 
2025-02-18,감자,20,특,75764 ,77336 ,67920 
2025-02-18,감자,20,상,66710 ,66558 ,54547 
2025-02-18,감자,20,중,39405 ,36733 ,30661 
2025-02-18,감자,20,하,13608 ,13341 ,19819 
2025-02-17,감자,20,특,77336 ,0 ,64347 
2025-02-17,감자,20,상,66558 ,0 ,54637 
2025-02-17,감자,20,중,36733 ,0 ,34661 
2025-02-17,감자,20,하,13341 ,0 ,18070 
2025-02-16,감자,20,특,0 ,79308 ,62171 
2025-02-16,감자,20,상,0 ,68011 ,55352 
2025-02-16,감자,20,중,0 ,33554 ,34065 
2025-02-16,감자,20,하,0 ,14164 ,20220 
2025-02-15,감자,20,특,79308 ,80113 ,64270 
2025-02-15,감자,20,상,68011 ,69212 ,54164 
2025-02-15,감자,20,중,33554 ,40340 ,34621 
2025-02-15,감자,20,하,14164 ,16127 ,17078 
2025-02-14,감자,20,특,80113 ,79200 ,66219 
2025-02-14,감자,20,상,69212 ,63895 ,57495 
2025-02-14,감자,20,중,40340 ,37207 ,35179 
2025-02-14,감자,20,하,16127 ,17010 ,19027 
2025-02-13,감자,20,특,79200 ,0 ,0 
2025-02-13,감자,20,상,63895 ,0 ,0 
2025-02-13,감자,20,중,37207 ,0 ,0 
2025-02-13,감자,20,하,17010 ,0 ,0 
2025-02-12,감자,20,특,0 ,75595 ,0 
2025-02-12,감자,20,상,0 ,67665 ,0 
2025-02-12,감자,20,중,0 ,43537 ,0 
2025-02-12,감자,20,하,0 ,19730 ,0 
2025-02-11,감자,20,특,75595 ,73889 ,0 
2025-02-11,감자,20,상,67665 ,62124 ,0 
2025-02-11,감자,20,중,43537 ,33945 ,0 
2025-02-11,감자,20,하,19730 ,15303 ,0 
2025-02-10,감자,20,특,73889 ,0 ,0 
2025-02-10,감자,20,상,62124 ,0 ,0 
2025-02-10,감자,20,중,33945 ,0 ,0 
2025-02-10,감자,20,하,15303 ,0 ,0 
2025-02-08,감자,20,특,71375 ,0 ,0 
2025-02-08,감자,20,상,60422 ,0 ,0 
2025-02-08,감자,20,중,36607 ,0 ,0 
2025-02-08,감자,20,하,16161 ,0 ,0 
2025-02-07,감자,20,특,73953 ,0 ,0 
2025-02-07,감자,20,상,69989 ,0 ,0 
2025-02-07,감자,20,중,51678 ,0 ,0 
2025-02-07,감자,20,하,19285 ,0 ,0 
2025-02-06,감자,20,특,68473 ,0 ,0 
2025-02-06,감자,20,상,50661 ,0 ,0 
2025-02-06,감자,20,중,26742 ,0 ,0 
2025-02-06,감자,20,하,12574 ,0 ,0 
2025-02-05,감자,20,특,66406 ,0 ,0 
2025-02-05,감자,20,상,55610 ,0 ,0 
2025-02-05,감자,20,중,27845 ,0 ,0 
2025-02-05,감자,20,하,14137 ,0 ,0 
2025-02-04,감자,20,특,63255 ,0 ,0 
2025-02-04,감자,20,상,50598 ,0 ,0 
2025-02-04,감자,20,중,32378 ,0 ,0 
2025-02-04,감자,20,하,15145 ,0 ,0 
2025-02-03,감자,20,특,67235 ,0 ,0 
2025-02-03,감자,20,상,55996 ,0 ,0 
2025-02-03,감자,20,중,31521 ,0 ,0 
2025-02-03,감자,20,하,14498 ,0 ,0 
2025-02-01,감자,20,특,69625 ,0 ,68000 
2025-02-01,감자,20,상,63727 ,0 ,56715 
2025-02-01,감자,20,중,37675 ,0 ,36621 
2025-02-01,감자,20,하,14836 ,0 ,19686 
2025-01-31,감자,20,특,0 ,0 ,67561 
2025-01-31,감자,20,상,0 ,0 ,55280 
2025-01-31,감자,20,중,0 ,0 ,34733 
2025-01-31,감자,20,하,0 ,0 ,19086 
2025-01-30,감자,20,특,0 ,0 ,67166 
2025-01-30,감자,20,상,0 ,0 ,50692 
2025-01-30,감자,20,중,0 ,0 ,33599 
2025-01-30,감자,20,하,0 ,0 ,21087 
2025-01-29,감자,20,특,0 ,68000 ,0 
2025-01-29,감자,20,상,0 ,65905 ,0 
2025-01-29,감자,20,중,0 ,49185 ,0 
2025-01-29,감자,20,하,0 ,19160 ,0 
2025-01-28,감자,20,특,68000 ,68000 ,63375 
2025-01-28,감자,20,상,65905 ,65905 ,48200 
2025-01-28,감자,20,중,49185 ,49185 ,35134 
2025-01-28,감자,20,하,19160 ,19160 ,20885 
2025-01-27,감자,20,특,68000 ,0 ,64041 
2025-01-27,감자,20,상,65905 ,0 ,53601 
2025-01-27,감자,20,중,49185 ,0 ,36431 
2025-01-27,감자,20,하,19160 ,0 ,19044 
2025-01-26,감자,20,특,0 ,73181 ,65449 
2025-01-26,감자,20,상,0 ,57348 ,53309 
2025-01-26,감자,20,중,0 ,35002 ,33988 
2025-01-26,감자,20,하,0 ,14742 ,17793 
2025-01-25,감자,20,특,73181 ,72058 ,63861 
2025-01-25,감자,20,상,57348 ,41552 ,57297 
2025-01-25,감자,20,중,35002 ,27681 ,38694 
2025-01-25,감자,20,하,14742 ,13004 ,17750 
2025-01-24,감자,20,특,72058 ,68076 ,68557 
2025-01-24,감자,20,상,41552 ,38016 ,58979 
2025-01-24,감자,20,중,27681 ,22338 ,37825 
2025-01-24,감자,20,하,13004 ,9347 ,17121 
2025-01-23,감자,20,특,68076 ,72489 ,75128 
2025-01-23,감자,20,상,38016 ,49342 ,51811 
2025-01-23,감자,20,중,22338 ,25093 ,29096 
2025-01-23,감자,20,하,9347 ,10972 ,17405 
2025-01-22,감자,20,특,72489 ,77199 ,0 
2025-01-22,감자,20,상,49342 ,54446 ,0 
2025-01-22,감자,20,중,25093 ,28809 ,0 
2025-01-22,감자,20,하,10972 ,12899 ,0 
2025-01-21,감자,20,특,77199 ,79383 ,73954 
2025-01-21,감자,20,상,54446 ,59142 ,53340 
2025-01-21,감자,20,중,28809 ,31297 ,29319 
2025-01-21,감자,20,하,12899 ,12346 ,16236 
2025-01-20,감자,20,특,79383 ,0 ,72652 
2025-01-20,감자,20,상,59142 ,0 ,45944 
2025-01-20,감자,20,중,31297 ,0 ,30060 
2025-01-20,감자,20,하,12346 ,0 ,18227 
2025-01-19,감자,20,특,0 ,80030 ,73010 
2025-01-19,감자,20,상,0 ,42922 ,51005 
2025-01-19,감자,20,중,0 ,25599 ,35022 
2025-01-19,감자,20,하,0 ,10278 ,15966 
2025-01-18,감자,20,특,80030 ,81000 ,62067 
2025-01-18,감자,20,상,42922 ,57968 ,41831 
2025-01-18,감자,20,중,25599 ,32039 ,28124 
2025-01-18,감자,20,하,10278 ,14549 ,15274 
2025-01-17,감자,20,특,81000 ,80839 ,67066 
2025-01-17,감자,20,상,57968 ,64667 ,49575 
2025-01-17,감자,20,중,32039 ,38080 ,30912 
2025-01-17,감자,20,하,14549 ,18158 ,16617 
2025-01-16,감자,20,특,80839 ,85701 ,72325 
2025-01-16,감자,20,상,64667 ,69472 ,46685 
2025-01-16,감자,20,중,38080 ,38116 ,31718 
2025-01-16,감자,20,하,18158 ,17431 ,15849 
2025-01-15,감자,20,특,85701 ,91183 ,0 
2025-01-15,감자,20,상,69472 ,76749 ,0 
2025-01-15,감자,20,중,38116 ,38057 ,0 
2025-01-15,감자,20,하,17431 ,16605 ,0 
2025-01-14,감자,20,특,91183 ,90474 ,70228 
2025-01-14,감자,20,상,76749 ,58628 ,45725 
2025-01-14,감자,20,중,38057 ,31926 ,27916 
2025-01-14,감자,20,하,16605 ,14890 ,12208 
2025-01-13,감자,20,특,90474 ,0 ,68778 
2025-01-13,감자,20,상,58628 ,0 ,46868 
2025-01-13,감자,20,중,31926 ,0 ,32590 
2025-01-13,감자,20,하,14890 ,0 ,16308 
2025-01-12,감자,20,특,0 ,74333 ,66127 
2025-01-12,감자,20,상,0 ,52490 ,43752 
2025-01-12,감자,20,중,0 ,31482 ,30016 
2025-01-12,감자,20,하,0 ,14920 ,17816 
2025-01-11,감자,20,특,74333 ,67832 ,67646 
2025-01-11,감자,20,상,52490 ,52082 ,49683 
2025-01-11,감자,20,중,31482 ,31358 ,33584 
2025-01-11,감자,20,하,14920 ,14336 ,17078 
2025-01-10,감자,20,특,67832 ,0 ,0 
2025-01-10,감자,20,상,52082 ,0 ,0 
2025-01-10,감자,20,중,31358 ,0 ,0 
2025-01-10,감자,20,하,14336 ,0 ,0 
2025-01-09,감자,20,특,67093 ,0 ,0 
2025-01-09,감자,20,상,53089 ,0 ,0 
2025-01-09,감자,20,중,29936 ,0 ,0 
2025-01-09,감자,20,하,14849 ,0 ,0 
2025-01-08,감자,20,특,65450 ,0 ,0 
2025-01-08,감자,20,상,51369 ,0 ,0 
2025-01-08,감자,20,중,29270 ,0 ,0 
2025-01-08,감자,20,하,12012 ,0 ,0 
2025-01-07,감자,20,특,63130 ,0 ,0 
2025-01-07,감자,20,상,45898 ,0 ,0 
2025-01-07,감자,20,중,27802 ,0 ,0 
2025-01-07,감자,20,하,13334 ,0 ,0 
2025-01-06,감자,20,특,62517 ,0 ,0 
2025-01-06,감자,20,상,46769 ,0 ,0 
2025-01-06,감자,20,중,31101 ,0 ,0 
2025-01-06,감자,20,하,14556 ,0 ,0 
2025-01-04,감자,20,특,62209 ,0 ,0 
2025-01-04,감자,20,상,47635 ,0 ,0 
2025-01-04,감자,20,중,32593 ,0 ,0 
2025-01-04,감자,20,하,16563 ,0 ,0 
2025-01-03,감자,20,특,59554 ,0 ,0 
2025-01-03,감자,20,상,44694 ,0 ,0 
2025-01-03,감자,20,중,30919 ,0 ,0 
2025-01-03,감자,20,하,15100 ,0 ,0 
2025-01-02,감자,20,특,56993 ,0 ,0 
2025-01-02,감자,20,상,41642 ,0 ,0 
2025-01-02,감자,20,중,30152 ,0 ,0 
2025-01-02,감자,20,하,13941 ,0 ,0 
2025-01-01,감자,20,특,0 ,56993 ,0 
2025-01-01,감자,20,상,0 ,41642 ,0 
2025-01-01,감자,20,중,0 ,30152 ,0 
2025-01-01,감자,20,하,0 ,13941 ,0 
2024-12-31,감자,20,특,56993 ,50456 ,70941 
2024-12-31,감자,20,상,41642 ,38487 ,55370 
2024-12-31,감자,20,중,30152 ,30417 ,36926 
2024-12-31,감자,20,하,13941 ,13566 ,17609 
2024-12-30,감자,20,특,50456 ,0 ,76392 
2024-12-30,감자,20,상,38487 ,0 ,59791 
2024-12-30,감자,20,중,30417 ,0 ,36668 
2024-12-30,감자,20,하,13566 ,0 ,18353 
2024-12-29,감자,20,특,0 ,49660 ,74846 
2024-12-29,감자,20,상,0 ,41834 ,55926 
2024-12-29,감자,20,중,0 ,33717 ,34659 
2024-12-29,감자,20,하,0 ,16040 ,16694 
2024-12-28,감자,20,특,49660 ,49841 ,75667 
2024-12-28,감자,20,상,41834 ,41406 ,54124 
2024-12-28,감자,20,중,33717 ,29948 ,34326 
2024-12-28,감자,20,하,16040 ,13574 ,17554 
2024-12-27,감자,20,특,49841 ,55016 ,77914 
2024-12-27,감자,20,상,41406 ,47254 ,50086 
2024-12-27,감자,20,중,29948 ,34699 ,32157 
2024-12-27,감자,20,하,13574 ,19676 ,16791 
2024-12-26,감자,20,특,55016 ,57803 ,80359 
2024-12-26,감자,20,상,47254 ,46197 ,51330 
2024-12-26,감자,20,중,34699 ,30430 ,35061 
2024-12-26,감자,20,하,19676 ,13377 ,20179 
2024-12-25,감자,20,특,57803 ,57842 ,0 
2024-12-25,감자,20,상,46197 ,40140 ,0 
2024-12-25,감자,20,중,30430 ,27269 ,0 
2024-12-25,감자,20,하,13377 ,14390 ,0 
2024-12-24,감자,20,특,57842 ,52231 ,81054 
2024-12-24,감자,20,상,40140 ,35529 ,51946 
2024-12-24,감자,20,중,27269 ,26517 ,35612 
2024-12-24,감자,20,하,14390 ,13068 ,19848 
2024-12-23,감자,20,특,52231 ,0 ,73582 
2024-12-23,감자,20,상,35529 ,0 ,54265 
2024-12-23,감자,20,중,26517 ,0 ,39317 
2024-12-23,감자,20,하,13068 ,0 ,20907 
2024-12-22,감자,20,특,0 ,60688 ,60694 
2024-12-22,감자,20,상,0 ,44820 ,42725 
2024-12-22,감자,20,중,0 ,26895 ,28935 
2024-12-22,감자,20,하,0 ,12885 ,12841 
2024-12-21,감자,20,특,60688 ,44962 ,57660 
2024-12-21,감자,20,상,44820 ,34941 ,42702 
2024-12-21,감자,20,중,26895 ,23185 ,29312 
2024-12-21,감자,20,하,12885 ,11234 ,12434 
2024-12-20,감자,20,특,44962 ,49702 ,53036 
2024-12-20,감자,20,상,34941 ,35260 ,41102 
2024-12-20,감자,20,중,23185 ,23731 ,30383 
2024-12-20,감자,20,하,11234 ,12384 ,14344 
2024-12-19,감자,20,특,49702 ,45838 ,54969 
2024-12-19,감자,20,상,35260 ,34169 ,40367 
2024-12-19,감자,20,중,23731 ,22979 ,27351 
2024-12-19,감자,20,하,12384 ,12696 ,12098 
2024-12-18,감자,20,특,45838 ,46061 ,0 
2024-12-18,감자,20,상,34169 ,34122 ,0 
2024-12-18,감자,20,중,22979 ,23912 ,0 
2024-12-18,감자,20,하,12696 ,12595 ,0 
2024-12-17,감자,20,특,46061 ,41560 ,45279 
2024-12-17,감자,20,상,34122 ,34325 ,35666 
2024-12-17,감자,20,중,23912 ,26884 ,25839 
2024-12-17,감자,20,하,12595 ,14231 ,12535 
2024-12-16,감자,20,특,41560 ,0 ,54995 
2024-12-16,감자,20,상,34325 ,0 ,37783 
2024-12-16,감자,20,중,26884 ,0 ,27193 
2024-12-16,감자,20,하,14231 ,0 ,15005 
2024-12-15,감자,20,특,0 ,38963 ,50007 
2024-12-15,감자,20,상,0 ,32845 ,36307 
2024-12-15,감자,20,중,0 ,23294 ,25413 
2024-12-15,감자,20,하,0 ,12519 ,12985 
2024-12-14,감자,20,특,38963 ,42425 ,50945 
2024-12-14,감자,20,상,32845 ,31251 ,38146 
2024-12-14,감자,20,중,23294 ,22754 ,29119 
2024-12-14,감자,20,하,12519 ,12479 ,18037 
2024-12-13,감자,20,특,42425 ,37920 ,46914 
2024-12-13,감자,20,상,31251 ,30257 ,34312 
2024-12-13,감자,20,중,22754 ,23363 ,26413 
2024-12-13,감자,20,하,12479 ,12689 ,15416 
2024-12-12,감자,20,특,37920 ,39811 ,52169 
2024-12-12,감자,20,상,30257 ,31309 ,36761 
2024-12-12,감자,20,중,23363 ,23566 ,27454 
2024-12-12,감자,20,하,12689 ,11455 ,16819 
2024-12-11,감자,20,특,39811 ,38405 ,0 
2024-12-11,감자,20,상,31309 ,31123 ,0 
2024-12-11,감자,20,중,23566 ,22094 ,0 
2024-12-11,감자,20,하,11455 ,10398 ,0 
2024-12-10,감자,20,특,38405 ,0 ,0 
2024-12-10,감자,20,상,31123 ,0 ,0 
2024-12-10,감자,20,중,22094 ,0 ,0 
2024-12-10,감자,20,하,10398 ,0 ,0 
2024-12-09,감자,20,특,41548 ,0 ,0 
2024-12-09,감자,20,상,31608 ,0 ,0 
2024-12-09,감자,20,중,22982 ,0 ,0 
2024-12-09,감자,20,하,10650 ,0 ,0 
2024-12-07,감자,20,특,37523 ,0 ,0 
2024-12-07,감자,20,상,29578 ,0 ,0 
2024-12-07,감자,20,중,20778 ,0 ,0 
2024-12-07,감자,20,하,9903 ,0 ,0 
2024-12-06,감자,20,특,40217 ,0 ,0 
2024-12-06,감자,20,상,33906 ,0 ,0 
2024-12-06,감자,20,중,24010 ,0 ,0 
2024-12-06,감자,20,하,9373 ,0 ,0 
2024-12-05,감자,20,특,40693 ,0 ,0 
2024-12-05,감자,20,상,34372 ,0 ,0 
2024-12-05,감자,20,중,24317 ,0 ,0 
2024-12-05,감자,20,하,11048 ,0 ,0 
2024-12-04,감자,20,특,40690 ,0 ,0 
2024-12-04,감자,20,상,33721 ,0 ,0 
2024-12-04,감자,20,중,23428 ,0 ,0 
2024-12-04,감자,20,하,9445 ,0 ,0 
2024-12-03,감자,20,특,40954 ,0 ,0 
2024-12-03,감자,20,상,34274 ,0 ,0 
2024-12-03,감자,20,중,24381 ,0 ,0 
2024-12-03,감자,20,하,10855 ,0 ,0 
2024-12-02,감자,20,특,40243 ,0 ,0 
2024-12-02,감자,20,상,35885 ,0 ,0 
2024-12-02,감자,20,중,28976 ,0 ,0 
2024-12-02,감자,20,하,17021 ,0 ,0 
2024-12-01,감자,20,특,0 ,36810 ,48326 
2024-12-01,감자,20,상,0 ,29952 ,39631 
2024-12-01,감자,20,중,0 ,20399 ,31428 
2024-12-01,감자,20,하,0 ,11616 ,19743 
2024-11-30,감자,20,특,36810 ,39462 ,42311 
2024-11-30,감자,20,상,29952 ,30418 ,37032 
2024-11-30,감자,20,중,20399 ,19814 ,29810 
2024-11-30,감자,20,하,11616 ,9383 ,19344 
2024-11-29,감자,20,특,39462 ,37068 ,43965 
2024-11-29,감자,20,상,30418 ,31614 ,37599 
2024-11-29,감자,20,중,19814 ,22695 ,29497 
2024-11-29,감자,20,하,9383 ,11428 ,16217 
2024-11-28,감자,20,특,37068 ,39163 ,42049 
2024-11-28,감자,20,상,31614 ,33274 ,36512 
2024-11-28,감자,20,중,22695 ,23106 ,29934 
2024-11-28,감자,20,하,11428 ,11798 ,17527 
2024-11-27,감자,20,특,39163 ,39260 ,0 
2024-11-27,감자,20,상,33274 ,35125 ,0 
2024-11-27,감자,20,중,23106 ,25141 ,0 
2024-11-27,감자,20,하,11798 ,12153 ,0 
2024-11-26,감자,20,특,39260 ,39134 ,42826 
2024-11-26,감자,20,상,35125 ,36537 ,32217 
2024-11-26,감자,20,중,25141 ,29323 ,27536 
2024-11-26,감자,20,하,12153 ,14166 ,17692 
2024-11-25,감자,20,특,39134 ,0 ,44423 
2024-11-25,감자,20,상,36537 ,0 ,37313 
2024-11-25,감자,20,중,29323 ,0 ,29424 
2024-11-25,감자,20,하,14166 ,0 ,19070 
2024-11-24,감자,20,특,0 ,38715 ,42000 
2024-11-24,감자,20,상,0 ,33526 ,38408 
2024-11-24,감자,20,중,0 ,21601 ,30716 
2024-11-24,감자,20,하,0 ,10405 ,18514 
2024-11-23,감자,20,특,38715 ,39705 ,46455 
2024-11-23,감자,20,상,33526 ,31764 ,40232 
2024-11-23,감자,20,중,21601 ,21280 ,31611 
2024-11-23,감자,20,하,10405 ,10180 ,19011 
2024-11-22,감자,20,특,39705 ,40782 ,44665 
2024-11-22,감자,20,상,31764 ,31845 ,37857 
2024-11-22,감자,20,중,21280 ,23607 ,30896 
2024-11-22,감자,20,하,10180 ,13898 ,20229 
2024-11-21,감자,20,특,40782 ,40738 ,43366 
2024-11-21,감자,20,상,31845 ,34705 ,36810 
2024-11-21,감자,20,중,23607 ,22477 ,29381 
2024-11-21,감자,20,하,13898 ,14284 ,19446 
2024-11-20,감자,20,특,40738 ,40541 ,0 
2024-11-20,감자,20,상,34705 ,33608 ,0 
2024-11-20,감자,20,중,22477 ,23912 ,0 
2024-11-20,감자,20,하,14284 ,13560 ,0 
2024-11-19,감자,20,특,40541 ,39142 ,38000 
2024-11-19,감자,20,상,33608 ,35984 ,36489 
2024-11-19,감자,20,중,23912 ,25898 ,29558 
2024-11-19,감자,20,하,13560 ,13404 ,20214 
2024-11-18,감자,20,특,39142 ,0 ,44722 
2024-11-18,감자,20,상,35984 ,0 ,39004 
2024-11-18,감자,20,중,25898 ,0 ,31699 
2024-11-18,감자,20,하,13404 ,0 ,21193 
2024-11-17,감자,20,특,0 ,39722 ,45057 
2024-11-17,감자,20,상,0 ,34363 ,38633 
2024-11-17,감자,20,중,0 ,24483 ,32868 
2024-11-17,감자,20,하,0 ,13788 ,22328 
2024-11-16,감자,20,특,39722 ,39556 ,41718 
2024-11-16,감자,20,상,34363 ,33274 ,36157 
2024-11-16,감자,20,중,24483 ,23697 ,29785 
2024-11-16,감자,20,하,13788 ,13912 ,19328 
2024-11-15,감자,20,특,39556 ,39592 ,38761 
2024-11-15,감자,20,상,33274 ,33617 ,35408 
2024-11-15,감자,20,중,23697 ,23817 ,28577 
2024-11-15,감자,20,하,13912 ,11512 ,21147 
2024-11-14,감자,20,특,39592 ,38941 ,38850 
2024-11-14,감자,20,상,33617 ,32029 ,34615 
2024-11-14,감자,20,중,23817 ,22226 ,29877 
2024-11-14,감자,20,하,11512 ,11903 ,19729 
2024-11-13,감자,20,특,38941 ,38672 ,0 
2024-11-13,감자,20,상,32029 ,32138 ,0 
2024-11-13,감자,20,중,22226 ,24184 ,0 
2024-11-13,감자,20,하,11903 ,12807 ,0 
2024-11-12,감자,20,특,38672 ,39648 ,43546 
2024-11-12,감자,20,상,32138 ,31195 ,35225 
2024-11-12,감자,20,중,24184 ,23813 ,29550 
2024-11-12,감자,20,하,12807 ,14045 ,19606 
2024-11-11,감자,20,특,39648 ,0 ,40385 
2024-11-11,감자,20,상,31195 ,0 ,34648 
2024-11-11,감자,20,중,23813 ,0 ,29127 
2024-11-11,감자,20,하,14045 ,0 ,18948 
2024-11-09,감자,20,특,37240 ,0 ,0 
2024-11-09,감자,20,상,29084 ,0 ,0 
2024-11-09,감자,20,중,19559 ,0 ,0 
