DATE,품목명,단위(키로),등급명,평균가격,전일,전년
2024-03-22,배추,10,중,9111 ,8887 ,5100 
2024-03-22,배추,10,하,7931 ,7765 ,3193 
2024-03-21,배추,10,특,13119 ,13027 ,7570 
2024-03-21,배추,10,상,10996 ,11405 ,6617 
2024-03-21,배추,10,중,8887 ,9449 ,4861 
2024-03-21,배추,10,하,7765 ,7921 ,3090 
2024-03-20,배추,10,특,13027 ,12780 ,0 
2024-03-20,배추,10,상,11405 ,11271 ,0 
2024-03-20,배추,10,중,9449 ,8654 ,0 
2024-03-20,배추,10,하,7921 ,7070 ,0 
2024-03-19,배추,10,특,12780 ,13308 ,8500 
2024-03-19,배추,10,상,11271 ,12148 ,7707 
2024-03-19,배추,10,중,8654 ,9649 ,5143 
2024-03-19,배추,10,하,7070 ,7294 ,3256 
2024-03-18,배추,10,특,13308 ,0 ,8414 
2024-03-18,배추,10,상,12148 ,0 ,6892 
2024-03-18,배추,10,중,9649 ,0 ,4906 
2024-03-18,배추,10,하,7294 ,0 ,2908 
2024-03-17,배추,10,특,0 ,13493 ,8300 
2024-03-17,배추,10,상,0 ,12058 ,6507 
2024-03-17,배추,10,중,0 ,8119 ,4575 
2024-03-17,배추,10,하,0 ,6662 ,2836 
2024-03-16,배추,10,특,13493 ,13187 ,8168 
2024-03-16,배추,10,상,12058 ,11421 ,6691 
2024-03-16,배추,10,중,8119 ,8328 ,4903 
2024-03-16,배추,10,하,6662 ,6750 ,3011 
2024-03-15,배추,10,특,13187 ,12442 ,8369 
2024-03-15,배추,10,상,11421 ,10576 ,6673 
2024-03-15,배추,10,중,8328 ,8133 ,5080 
2024-03-15,배추,10,하,6750 ,7039 ,3312 
2024-03-14,배추,10,특,12442 ,13020 ,8684 
2024-03-14,배추,10,상,10576 ,11099 ,7024 
2024-03-14,배추,10,중,8133 ,8969 ,5620 
2024-03-14,배추,10,하,7039 ,7088 ,3745 
2024-03-13,배추,10,특,13020 ,11850 ,0 
2024-03-13,배추,10,상,11099 ,10134 ,0 
2024-03-13,배추,10,중,8969 ,8131 ,0 
2024-03-13,배추,10,하,7088 ,6570 ,0 
2024-03-12,배추,10,특,11850 ,11754 ,8600 
2024-03-12,배추,10,상,10134 ,10479 ,7122 
2024-03-12,배추,10,중,8131 ,8064 ,6019 
2024-03-12,배추,10,하,6570 ,6836 ,4311 
2024-03-11,배추,10,특,11754 ,0 ,7875 
2024-03-11,배추,10,상,10479 ,0 ,6544 
2024-03-11,배추,10,중,8064 ,0 ,4901 
2024-03-11,배추,10,하,6836 ,0 ,3052 
2024-03-09,배추,10,특,11862 ,0 ,0 
2024-03-09,배추,10,상,10765 ,0 ,0 
2024-03-09,배추,10,중,8551 ,0 ,0 
2024-03-09,배추,10,하,7095 ,0 ,0 
2024-03-08,배추,10,특,11753 ,0 ,0 
2024-03-08,배추,10,상,10287 ,0 ,0 
2024-03-08,배추,10,중,8639 ,0 ,0 
2024-03-08,배추,10,하,7284 ,0 ,0 
2024-03-07,배추,10,특,12623 ,0 ,0 
2024-03-07,배추,10,상,11317 ,0 ,0 
2024-03-07,배추,10,중,9577 ,0 ,0 
2024-03-07,배추,10,하,8325 ,0 ,0 
2024-03-06,배추,10,특,12081 ,0 ,0 
2024-03-06,배추,10,상,10293 ,0 ,0 
2024-03-06,배추,10,중,8647 ,0 ,0 
2024-03-06,배추,10,하,7450 ,0 ,0 
2024-03-05,배추,10,특,11962 ,0 ,0 
2024-03-05,배추,10,상,10167 ,0 ,0 
2024-03-05,배추,10,중,8780 ,0 ,0 
2024-03-05,배추,10,하,7377 ,0 ,0 
2024-03-04,배추,10,특,11963 ,0 ,0 
2024-03-04,배추,10,상,10110 ,0 ,0 
2024-03-04,배추,10,중,8615 ,0 ,0 
2024-03-04,배추,10,하,6917 ,0 ,0 
2024-03-02,배추,10,특,11785 ,0 ,0 
2024-03-02,배추,10,상,9532 ,0 ,0 
2024-03-02,배추,10,중,8038 ,0 ,0 
2024-03-02,배추,10,하,6332 ,0 ,0 
2024-03-01,배추,10,특,11785 ,10415 ,6416 
2024-03-01,배추,10,상,9532 ,9052 ,6070 
2024-03-01,배추,10,중,8038 ,7802 ,5072 
2024-03-01,배추,10,하,6332 ,6608 ,3450 
2024-02-29,배추,10,특,10415 ,10668 ,6416 
2024-02-29,배추,10,상,9052 ,8980 ,6070 
2024-02-29,배추,10,중,7802 ,7869 ,5072 
2024-02-29,배추,10,하,6608 ,6813 ,3450 
2024-02-28,배추,10,특,10668 ,10931 ,7500 
2024-02-28,배추,10,상,8980 ,9167 ,6532 
2024-02-28,배추,10,중,7869 ,8252 ,5112 
2024-02-28,배추,10,하,6813 ,5873 ,3224 
2024-02-27,배추,10,특,10931 ,10976 ,0 
2024-02-27,배추,10,상,9167 ,9055 ,0 
2024-02-27,배추,10,중,8252 ,8183 ,0 
2024-02-27,배추,10,하,5873 ,6587 ,0 
2024-02-26,배추,10,특,10976 ,0 ,7100 
2024-02-26,배추,10,상,9055 ,0 ,6072 
2024-02-26,배추,10,중,8183 ,0 ,4525 
2024-02-26,배추,10,하,6587 ,0 ,2899 
2024-02-25,배추,10,특,0 ,11500 ,6535 
2024-02-25,배추,10,상,0 ,9319 ,5550 
2024-02-25,배추,10,중,0 ,8020 ,4169 
2024-02-25,배추,10,하,0 ,6181 ,2667 
2024-02-24,배추,10,특,11500 ,10877 ,6460 
2024-02-24,배추,10,상,9319 ,8687 ,5919 
2024-02-24,배추,10,중,8020 ,6932 ,4231 
2024-02-24,배추,10,하,6181 ,5852 ,2271 
2024-02-23,배추,10,특,10877 ,10536 ,6280 
2024-02-23,배추,10,상,8687 ,8405 ,6020 
2024-02-23,배추,10,중,6932 ,6816 ,4829 
2024-02-23,배추,10,하,5852 ,5413 ,3353 
2024-02-22,배추,10,특,10536 ,10233 ,6395 
2024-02-22,배추,10,상,8405 ,8637 ,5686 
2024-02-22,배추,10,중,6816 ,7313 ,4459 
2024-02-22,배추,10,하,5413 ,6102 ,2955 
2024-02-21,배추,10,특,10233 ,10466 ,7460 
2024-02-21,배추,10,상,8637 ,8081 ,6399 
2024-02-21,배추,10,중,7313 ,6719 ,4861 
2024-02-21,배추,10,하,6102 ,5465 ,3230 
2024-02-20,배추,10,특,10466 ,10776 ,0 
2024-02-20,배추,10,상,8081 ,9187 ,0 
2024-02-20,배추,10,중,6719 ,7319 ,0 
2024-02-20,배추,10,하,5465 ,5573 ,0 
2024-02-19,배추,10,특,10776 ,0 ,6700 
2024-02-19,배추,10,상,9187 ,0 ,5836 
2024-02-19,배추,10,중,7319 ,0 ,3995 
2024-02-19,배추,10,하,5573 ,0 ,2898 
2024-02-18,배추,10,특,0 ,9683 ,6300 
2024-02-18,배추,10,상,0 ,8164 ,5743 
2024-02-18,배추,10,중,0 ,7179 ,4327 
2024-02-18,배추,10,하,0 ,5550 ,2871 
2024-02-17,배추,10,특,9683 ,10131 ,7195 
2024-02-17,배추,10,상,8164 ,8389 ,6201 
2024-02-17,배추,10,중,7179 ,6877 ,4664 
2024-02-17,배추,10,하,5550 ,5914 ,3021 
2024-02-16,배추,10,특,10131 ,11144 ,7988 
2024-02-16,배추,10,상,8389 ,9112 ,6994 
2024-02-16,배추,10,중,6877 ,7415 ,5348 
2024-02-16,배추,10,하,5914 ,6057 ,3610 
2024-02-15,배추,10,특,11144 ,10581 ,6700 
2024-02-15,배추,10,상,9112 ,8308 ,6182 
2024-02-15,배추,10,중,7415 ,7066 ,4492 
2024-02-15,배추,10,하,6057 ,5200 ,2980 
2024-02-14,배추,10,특,10581 ,10798 ,6529 
2024-02-14,배추,10,상,8308 ,8519 ,5520 
2024-02-14,배추,10,중,7066 ,5848 ,3636 
2024-02-14,배추,10,하,5200 ,4573 ,2022 
2024-02-13,배추,10,특,10798 ,0 ,0 
2024-02-13,배추,10,상,8519 ,0 ,0 
2024-02-13,배추,10,중,5848 ,0 ,0 
2024-02-13,배추,10,하,4573 ,0 ,0 
2024-02-12,배추,10,특,0 ,0 ,6700 
2024-02-12,배추,10,상,0 ,0 ,6315 
2024-02-12,배추,10,중,0 ,0 ,4221 
2024-02-12,배추,10,하,0 ,0 ,2717 
2024-02-11,배추,10,특,0 ,0 ,6308 
2024-02-11,배추,10,상,0 ,0 ,5376 
2024-02-11,배추,10,중,0 ,0 ,3428 
2024-02-11,배추,10,하,0 ,0 ,2012 
2024-02-09,배추,10,특,5338 ,0 ,0 
2024-02-09,배추,10,상,4355 ,0 ,0 
2024-02-09,배추,10,중,3606 ,0 ,0 
2024-02-09,배추,10,하,1972 ,0 ,0 
2024-02-08,배추,10,특,8131 ,0 ,0 
2024-02-08,배추,10,상,6661 ,0 ,0 
2024-02-08,배추,10,중,4900 ,0 ,0 
2024-02-08,배추,10,하,3320 ,0 ,0 
2024-02-07,배추,10,특,9021 ,0 ,0 
2024-02-07,배추,10,상,6849 ,0 ,0 
2024-02-07,배추,10,중,5152 ,0 ,0 
2024-02-07,배추,10,하,4004 ,0 ,0 
2024-02-06,배추,10,특,9878 ,0 ,0 
2024-02-06,배추,10,상,7232 ,0 ,0 
2024-02-06,배추,10,중,5404 ,0 ,0 
2024-02-06,배추,10,하,4234 ,0 ,0 
2024-02-05,배추,10,특,8693 ,0 ,0 
2024-02-05,배추,10,상,6748 ,0 ,0 
2024-02-05,배추,10,중,5328 ,0 ,0 
2024-02-05,배추,10,하,4357 ,0 ,0 
2024-02-03,배추,10,특,7820 ,0 ,0 
2024-02-03,배추,10,상,6156 ,0 ,0 
2024-02-03,배추,10,중,5118 ,0 ,0 
2024-02-03,배추,10,하,4390 ,0 ,0 
2024-02-02,배추,10,특,7424 ,0 ,0 
2024-02-02,배추,10,상,6569 ,0 ,0 
2024-02-02,배추,10,중,5471 ,0 ,0 
2024-02-02,배추,10,하,4460 ,0 ,0 
2024-02-01,배추,10,특,7306 ,7659 ,7100 
2024-02-01,배추,10,상,6531 ,7176 ,6388 
2024-02-01,배추,10,중,5578 ,6358 ,5469 
2024-02-01,배추,10,하,4344 ,4860 ,3619 
2024-01-31,배추,10,특,7659 ,7955 ,6768 
2024-01-31,배추,10,상,7176 ,6963 ,6347 
2024-01-31,배추,10,중,6358 ,6075 ,5178 
2024-01-31,배추,10,하,4860 ,5098 ,3494 
2024-01-30,배추,10,특,7955 ,7568 ,0 
2024-01-30,배추,10,상,6963 ,6529 ,0 
2024-01-30,배추,10,중,6075 ,5696 ,0 
2024-01-30,배추,10,하,5098 ,4938 ,0 
2024-01-29,배추,10,특,7568 ,0 ,6400 
2024-01-29,배추,10,상,6529 ,0 ,5913 
2024-01-29,배추,10,중,5696 ,0 ,4480 
2024-01-29,배추,10,하,4938 ,0 ,2004 
2024-01-28,배추,10,특,0 ,8338 ,6678 
2024-01-28,배추,10,상,0 ,7201 ,5924 
2024-01-28,배추,10,중,0 ,5650 ,4951 
2024-01-28,배추,10,하,0 ,4868 ,3396 
2024-01-27,배추,10,특,8338 ,7854 ,5200 
2024-01-27,배추,10,상,7201 ,6632 ,5014 
2024-01-27,배추,10,중,5650 ,5305 ,4132 
2024-01-27,배추,10,하,4868 ,3767 ,2754 
2024-01-26,배추,10,특,7854 ,7894 ,5200 
2024-01-26,배추,10,상,6632 ,6580 ,5014 
2024-01-26,배추,10,중,5305 ,4920 ,4132 
2024-01-26,배추,10,하,3767 ,3552 ,2754 
2024-01-25,배추,10,특,7894 ,6332 ,0 
2024-01-25,배추,10,상,6580 ,5414 ,0 
2024-01-25,배추,10,중,4920 ,3926 ,0 
2024-01-25,배추,10,하,3552 ,3382 ,0 
2024-01-24,배추,10,특,6332 ,7140 ,0 
2024-01-24,배추,10,상,5414 ,5990 ,0 
2024-01-24,배추,10,중,3926 ,4875 ,0 
2024-01-24,배추,10,하,3382 ,3751 ,0 
2024-01-23,배추,10,특,7140 ,7972 ,0 
2024-01-23,배추,10,상,5990 ,7138 ,0 
2024-01-23,배추,10,중,4875 ,5940 ,0 
2024-01-23,배추,10,하,3751 ,4706 ,0 
2024-01-22,배추,10,특,7972 ,0 ,4288 
2024-01-22,배추,10,상,7138 ,0 ,3936 
2024-01-22,배추,10,중,5940 ,0 ,3210 
2024-01-22,배추,10,하,4706 ,0 ,2215 
2024-01-21,배추,10,특,0 ,8520 ,4288 
2024-01-21,배추,10,상,0 ,7468 ,3936 
2024-01-21,배추,10,중,0 ,6266 ,3210 
2024-01-21,배추,10,하,0 ,4937 ,2215 
2024-01-20,배추,10,특,8520 ,8215 ,4300 
2024-01-20,배추,10,상,7468 ,7207 ,3839 
2024-01-20,배추,10,중,6266 ,5844 ,3113 
2024-01-20,배추,10,하,4937 ,5003 ,2105 
2024-01-19,배추,10,특,8215 ,6922 ,4500 
2024-01-19,배추,10,상,7207 ,6172 ,4031 
2024-01-19,배추,10,중,5844 ,5661 ,3134 
2024-01-19,배추,10,하,5003 ,5044 ,2116 
2024-01-18,배추,10,특,6922 ,5789 ,4435 
2024-01-18,배추,10,상,6172 ,5336 ,3985 
2024-01-18,배추,10,중,5661 ,5057 ,3120 
2024-01-18,배추,10,하,5044 ,4375 ,2069 
2024-01-17,배추,10,특,5789 ,5538 ,4535 
2024-01-17,배추,10,상,5336 ,5281 ,4219 
2024-01-17,배추,10,중,5057 ,4786 ,3542 
2024-01-17,배추,10,하,4375 ,4214 ,2362 
2024-01-16,배추,10,특,5538 ,5790 ,0 
2024-01-16,배추,10,상,5281 ,5372 ,0 
2024-01-16,배추,10,중,4786 ,5061 ,0 
2024-01-16,배추,10,하,4214 ,4426 ,0 
2024-01-15,배추,10,특,5790 ,0 ,4300 
2024-01-15,배추,10,상,5372 ,0 ,4103 
2024-01-15,배추,10,중,5061 ,0 ,3518 
2024-01-15,배추,10,하,4426 ,0 ,2302 
2024-01-14,배추,10,특,0 ,5826 ,4600 
2024-01-14,배추,10,상,0 ,5488 ,4240 
2024-01-14,배추,10,중,0 ,5106 ,3602 
2024-01-14,배추,10,하,0 ,4218 ,2428 
2024-01-13,배추,10,특,5826 ,6263 ,4728 
2024-01-13,배추,10,상,5488 ,5605 ,4094 
2024-01-13,배추,10,중,5106 ,5007 ,3515 
2024-01-13,배추,10,하,4218 ,4369 ,2362 
2024-01-12,배추,10,특,6263 ,5766 ,4374 
2024-01-12,배추,10,상,5605 ,5398 ,3889 
2024-01-12,배추,10,중,5007 ,5036 ,3158 
2024-01-12,배추,10,하,4369 ,4234 ,2198 
2024-01-11,배추,10,특,5766 ,6659 ,4094 
2024-01-11,배추,10,상,5398 ,6138 ,3753 
2024-01-11,배추,10,중,5036 ,5343 ,2932 
2024-01-11,배추,10,하,4234 ,4453 ,2112 
2024-01-10,배추,10,특,6659 ,0 ,0 
2024-01-10,배추,10,상,6138 ,0 ,0 
2024-01-10,배추,10,중,5343 ,0 ,0 
2024-01-10,배추,10,하,4453 ,0 ,0 
2024-01-09,배추,10,특,6800 ,0 ,0 
2024-01-09,배추,10,상,6560 ,0 ,0 
2024-01-09,배추,10,중,5380 ,0 ,0 
2024-01-09,배추,10,하,4551 ,0 ,0 
2024-01-08,배추,10,특,6899 ,0 ,0 
2024-01-08,배추,10,상,6175 ,0 ,0 
2024-01-08,배추,10,중,5609 ,0 ,0 
2024-01-08,배추,10,하,4185 ,0 ,0 
2024-01-06,배추,10,특,5486 ,0 ,0 
2024-01-06,배추,10,상,5092 ,0 ,0 
2024-01-06,배추,10,중,4666 ,0 ,0 
2024-01-06,배추,10,하,4136 ,0 ,0 
2024-01-05,배추,10,특,6323 ,0 ,0 
2024-01-05,배추,10,상,5542 ,0 ,0 
2024-01-05,배추,10,중,5104 ,0 ,0 
2024-01-05,배추,10,하,4364 ,0 ,0 
2024-01-04,배추,10,특,6463 ,0 ,0 
2024-01-04,배추,10,상,5710 ,0 ,0 
2024-01-04,배추,10,중,5276 ,0 ,0 
2024-01-04,배추,10,하,4765 ,0 ,0 
2024-01-03,배추,10,특,6962 ,0 ,0 
2024-01-03,배추,10,상,6400 ,0 ,0 
2024-01-03,배추,10,중,5643 ,0 ,0 
2024-01-03,배추,10,하,5187 ,0 ,0 
2024-01-01,배추,10,특,0 ,0 ,4500 
2024-01-01,배추,10,상,0 ,0 ,3814 
2024-01-01,배추,10,중,0 ,0 ,2531 
2024-01-01,배추,10,하,0 ,0 ,1524 
2023-12-31,배추,10,특,0 ,6311 ,4326 
2023-12-31,배추,10,상,0 ,5627 ,3717 
2023-12-31,배추,10,중,0 ,5046 ,2885 
2023-12-31,배추,10,하,0 ,4556 ,1965 
2023-12-30,배추,10,특,6311 ,7062 ,5449 
2023-12-30,배추,10,상,5627 ,6695 ,4389 
2023-12-30,배추,10,중,5046 ,6086 ,3649 
2023-12-30,배추,10,하,4556 ,5580 ,2431 
2023-12-29,배추,10,특,7062 ,6034 ,5400 
2023-12-29,배추,10,상,6695 ,5426 ,4660 
2023-12-29,배추,10,중,6086 ,5200 ,3761 
2023-12-29,배추,10,하,5580 ,5006 ,2557 
2023-12-28,배추,10,특,6034 ,7040 ,5800 
2023-12-28,배추,10,상,5426 ,6266 ,5163 
2023-12-28,배추,10,중,5200 ,5656 ,4201 
2023-12-28,배추,10,하,5006 ,5322 ,2724 
2023-12-27,배추,10,특,7040 ,6667 ,9509 
2023-12-27,배추,10,상,6266 ,6243 ,6206 
2023-12-27,배추,10,중,5656 ,5734 ,4680 
2023-12-27,배추,10,하,5322 ,5234 ,3162 
2023-12-26,배추,10,특,6667 ,7357 ,0 
2023-12-26,배추,10,상,6243 ,6416 ,0 
2023-12-26,배추,10,중,5734 ,5633 ,0 
2023-12-26,배추,10,하,5234 ,5083 ,0 
2023-12-25,배추,10,특,7357 ,0 ,5800 
2023-12-25,배추,10,상,6416 ,0 ,4730 
2023-12-25,배추,10,중,5633 ,0 ,3536 
2023-12-25,배추,10,하,5083 ,0 ,2389 
2023-12-24,배추,10,특,0 ,7805 ,5473 
2023-12-24,배추,10,상,0 ,6902 ,4586 
2023-12-24,배추,10,중,0 ,5092 ,3285 
2023-12-24,배추,10,하,0 ,4261 ,2264 
2023-12-23,배추,10,특,7805 ,6982 ,5748 
2023-12-23,배추,10,상,6902 ,6217 ,4711 
2023-12-23,배추,10,중,5092 ,5505 ,3646 
2023-12-23,배추,10,하,4261 ,3536 ,2537 
2023-12-22,배추,10,특,6982 ,7353 ,5680 
2023-12-22,배추,10,상,6217 ,6643 ,5183 
2023-12-22,배추,10,중,5505 ,6225 ,3797 
2023-12-22,배추,10,하,3536 ,5911 ,2550 
2023-12-21,배추,10,특,7353 ,8800 ,5869 
2023-12-21,배추,10,상,6643 ,8455 ,4838 
2023-12-21,배추,10,중,6225 ,7438 ,3758 
2023-12-21,배추,10,하,5911 ,6888 ,2610 
2023-12-20,배추,10,특,8800 ,6209 ,7100 
2023-12-20,배추,10,상,8455 ,5952 ,6352 
2023-12-20,배추,10,중,7438 ,5661 ,5435 
2023-12-20,배추,10,하,6888 ,5367 ,3614 
2023-12-19,배추,10,특,6209 ,7769 ,0 
2023-12-19,배추,10,상,5952 ,6918 ,0 
2023-12-19,배추,10,중,5661 ,6236 ,0 
2023-12-19,배추,10,하,5367 ,5398 ,0 
2023-12-18,배추,10,특,7769 ,0 ,5300 
2023-12-18,배추,10,상,6918 ,0 ,4823 
2023-12-18,배추,10,중,6236 ,0 ,3878 
2023-12-18,배추,10,하,5398 ,0 ,2688 
2023-12-17,배추,10,특,0 ,9211 ,4500 
2023-12-17,배추,10,상,0 ,8459 ,3959 
2023-12-17,배추,10,중,0 ,7100 ,3034 
2023-12-17,배추,10,하,0 ,4544 ,1956 
2023-12-16,배추,10,특,9211 ,6686 ,3764 
2023-12-16,배추,10,상,8459 ,6177 ,3154 
2023-12-16,배추,10,중,7100 ,5815 ,2496 
2023-12-16,배추,10,하,4544 ,5529 ,1711 
2023-12-15,배추,10,특,6686 ,7415 ,4570 
2023-12-15,배추,10,상,6177 ,6818 ,3845 
2023-12-15,배추,10,중,5815 ,6421 ,2832 
2023-12-15,배추,10,하,5529 ,5607 ,1927 
2023-12-14,배추,10,특,7415 ,5749 ,4835 
2023-12-14,배추,10,상,6818 ,5376 ,4281 
2023-12-14,배추,10,중,6421 ,5035 ,3321 
2023-12-14,배추,10,하,5607 ,4056 ,2345 
2023-12-13,배추,10,특,5749 ,7676 ,5116 
2023-12-13,배추,10,상,5376 ,7037 ,4651 
2023-12-13,배추,10,중,5035 ,6353 ,3734 
2023-12-13,배추,10,하,4056 ,5420 ,2601 
2023-12-12,배추,10,특,7676 ,7459 ,0 
2023-12-12,배추,10,상,7037 ,7007 ,0 
2023-12-12,배추,10,중,6353 ,6376 ,0 
2023-12-12,배추,10,하,5420 ,5212 ,0 
2023-12-11,배추,10,특,7459 ,0 ,5093 
2023-12-11,배추,10,상,7007 ,0 ,4337 
2023-12-11,배추,10,중,6376 ,0 ,3480 
2023-12-11,배추,10,하,5212 ,0 ,2410 
2023-12-09,배추,10,특,6008 ,0 ,0 
2023-12-09,배추,10,상,5403 ,0 ,0 
2023-12-09,배추,10,중,4788 ,0 ,0 
2023-12-09,배추,10,하,3851 ,0 ,0 
2023-12-08,배추,10,특,6243 ,0 ,0 
2023-12-08,배추,10,상,5546 ,0 ,0 
2023-12-08,배추,10,중,4948 ,0 ,0 
2023-12-08,배추,10,하,4207 ,0 ,0 
2023-12-07,배추,10,특,6588 ,0 ,0 
2023-12-07,배추,10,상,5590 ,0 ,0 
2023-12-07,배추,10,중,5092 ,0 ,0 
2023-12-07,배추,10,하,4450 ,0 ,0 
2023-12-06,배추,10,특,8363 ,0 ,0 
2023-12-06,배추,10,상,5970 ,0 ,0 
2023-12-06,배추,10,중,5384 ,0 ,0 
2023-12-06,배추,10,하,4923 ,0 ,0 
2023-12-05,배추,10,특,7714 ,0 ,0 
2023-12-05,배추,10,상,5721 ,0 ,0 
2023-12-05,배추,10,중,5050 ,0 ,0 
2023-12-05,배추,10,하,4082 ,0 ,0 
2023-12-04,배추,10,특,7500 ,0 ,0 
2023-12-04,배추,10,상,5746 ,0 ,0 
2023-12-04,배추,10,중,4887 ,0 ,0 
2023-12-04,배추,10,하,3600 ,0 ,0 
2023-12-02,배추,10,특,8521 ,0 ,0 
2023-12-02,배추,10,상,6541 ,0 ,0 
2023-12-02,배추,10,중,5991 ,0 ,0 
2023-12-02,배추,10,하,4512 ,0 ,0 
2023-12-01,배추,10,특,8521 ,7093 ,5740 
2023-12-01,배추,10,상,6541 ,5725 ,5084 
2023-12-01,배추,10,중,5991 ,5125 ,3543 
2023-12-01,배추,10,하,4512 ,3576 ,2065 
2023-11-30,배추,10,특,7093 ,6341 ,6448 
2023-11-30,배추,10,상,5725 ,5385 ,4829 
2023-11-30,배추,10,중,5125 ,4719 ,3264 
2023-11-30,배추,10,하,3576 ,3172 ,1816 
2023-11-29,배추,10,특,6341 ,7222 ,5965 
2023-11-29,배추,10,상,5385 ,5218 ,4759 
2023-11-29,배추,10,중,4719 ,3972 ,3285 
2023-11-29,배추,10,하,3172 ,2463 ,1980 
2023-11-28,배추,10,특,7222 ,7879 ,0 
2023-11-28,배추,10,상,5218 ,5152 ,0 
2023-11-28,배추,10,중,3972 ,3808 ,0 
2023-11-28,배추,10,하,2463 ,2532 ,0 
2023-11-27,배추,10,특,7879 ,0 ,6907 
2023-11-27,배추,10,상,5152 ,0 ,5945 
2023-11-27,배추,10,중,3808 ,0 ,4422 
2023-11-27,배추,10,하,2532 ,0 ,2621 
2023-11-26,배추,10,특,0 ,6729 ,7553 
2023-11-26,배추,10,상,0 ,4085 ,5968 
2023-11-26,배추,10,중,0 ,2918 ,4473 
2023-11-26,배추,10,하,0 ,1994 ,2995 
2023-11-25,배추,10,특,6729 ,8404 ,6270 
2023-11-25,배추,10,상,4085 ,6042 ,5171 
2023-11-25,배추,10,중,2918 ,5271 ,3751 
2023-11-25,배추,10,하,1994 ,3563 ,2389 
2023-11-24,배추,10,특,8404 ,8616 ,6765 
2023-11-24,배추,10,상,6042 ,6637 ,4846 
2023-11-24,배추,10,중,5271 ,5586 ,3019 
2023-11-24,배추,10,하,3563 ,3927 ,1744 
2023-11-23,배추,10,특,8616 ,7499 ,5839 
2023-11-23,배추,10,상,6637 ,6532 ,3787 
2023-11-23,배추,10,중,5586 ,5592 ,2436 
2023-11-23,배추,10,하,3927 ,3531 ,1495 
2023-11-22,배추,10,특,7499 ,6682 ,6047 
2023-11-22,배추,10,상,6532 ,5563 ,4618 
2023-11-22,배추,10,중,5592 ,4326 ,3099 
2023-11-22,배추,10,하,3531 ,3051 ,1862 
2023-11-21,배추,10,특,6682 ,7644 ,0 
2023-11-21,배추,10,상,5563 ,6345 ,0 
2023-11-21,배추,10,중,4326 ,5359 ,0 
2023-11-21,배추,10,하,3051 ,3803 ,0 
2023-11-20,배추,10,특,7644 ,0 ,6858 
2023-11-20,배추,10,상,6345 ,0 ,5715 
2023-11-20,배추,10,중,5359 ,0 ,3582 
2023-11-20,배추,10,하,3803 ,0 ,2214 
2023-11-19,배추,10,특,0 ,10671 ,7440 
2023-11-19,배추,10,상,0 ,9555 ,6588 
2023-11-19,배추,10,중,0 ,7831 ,4670 
2023-11-19,배추,10,하,0 ,5362 ,2766 
2023-11-18,배추,10,특,10671 ,10119 ,6655 
2023-11-18,배추,10,상,9555 ,9424 ,5306 
2023-11-18,배추,10,중,7831 ,8104 ,3547 
2023-11-18,배추,10,하,5362 ,5596 ,2072 
2023-11-17,배추,10,특,10119 ,8111 ,5838 
2023-11-17,배추,10,상,9424 ,7400 ,4886 
2023-11-17,배추,10,중,8104 ,6360 ,3177 
2023-11-17,배추,10,하,5596 ,4668 ,1988 
2023-11-16,배추,10,특,8111 ,7516 ,6902 
2023-11-16,배추,10,상,7400 ,6105 ,5151 
2023-11-16,배추,10,중,6360 ,5004 ,3473 
2023-11-16,배추,10,하,4668 ,3405 ,2106 
2023-11-15,배추,10,특,7516 ,6811 ,7705 
2023-11-15,배추,10,상,6105 ,5485 ,6042 
2023-11-15,배추,10,중,5004 ,4391 ,4028 
2023-11-15,배추,10,하,3405 ,2792 ,2094 
2023-11-14,배추,10,특,6811 ,6327 ,0 
2023-11-14,배추,10,상,5485 ,5111 ,0 
2023-11-14,배추,10,중,4391 ,4127 ,0 
2023-11-14,배추,10,하,2792 ,2674 ,0 
2023-11-13,배추,10,특,6327 ,0 ,8178 
2023-11-13,배추,10,상,5111 ,0 ,6519 
2023-11-13,배추,10,중,4127 ,0 ,4606 
2023-11-13,배추,10,하,2674 ,0 ,2742 
2023-11-12,배추,10,특,0 ,7512 ,7475 
2023-11-12,배추,10,상,0 ,6018 ,6243 
2023-11-12,배추,10,중,0 ,4290 ,4515 
2023-11-12,배추,10,하,0 ,2263 ,2456 
2023-11-11,배추,10,특,7512 ,8165 ,7184 
2023-11-11,배추,10,상,6018 ,7152 ,5774 
2023-11-11,배추,10,중,4290 ,5107 ,4145 
2023-11-11,배추,10,하,2263 ,3552 ,2280 
2023-11-10,배추,10,특,8165 ,0 ,0 
2023-11-10,배추,10,상,7152 ,0 ,0 
2023-11-10,배추,10,중,5107 ,0 ,0 
2023-11-10,배추,10,하,3552 ,0 ,0 
2023-11-09,배추,10,특,6793 ,0 ,0 
2023-11-09,배추,10,상,5712 ,0 ,0 
2023-11-09,배추,10,중,4567 ,0 ,0 
2023-11-09,배추,10,하,3377 ,0 ,0 
2023-11-08,배추,10,특,6785 ,0 ,0 
2023-11-08,배추,10,상,5711 ,0 ,0 
2023-11-08,배추,10,중,4601 ,0 ,0 
2023-11-08,배추,10,하,3341 ,0 ,0 
2023-11-07,배추,10,특,8629 ,0 ,0 
2023-11-07,배추,10,상,7477 ,0 ,0 
2023-11-07,배추,10,중,5355 ,0 ,0 
2023-11-07,배추,10,하,3526 ,0 ,0 
2023-11-06,배추,10,특,8129 ,0 ,0 
