year,month,day,avg_price,gap
2015,8,7,234,1
2015,8,10,235,1
2015,8,11,235,0
2015,8,12,235,0
2015,8,13,234,-1
2015,8,17,235,1
2015,8,18,235,0
2015,8,19,235,0
2015,8,20,236,1
2015,8,21,237,1
2015,8,24,238,1
2015,8,25,238,0
2015,8,26,238,0
2015,8,27,233,-5
2015,8,28,233,0
2015,8,31,234,1
2015,9,1,233,-1
2015,9,2,233,0
2015,9,3,231,-2
2015,9,4,231,0
2015,9,7,232,1
2015,9,8,232,0
2015,9,9,232,0
2015,9,10,233,1
2015,9,11,232,-1
2015,9,14,232,0
2015,9,15,232,0
2015,9,16,233,1
2015,9,17,232,-1
2015,9,18,232,0
2015,9,21,232,0
2015,9,22,231,-1
2015,9,23,231,0
2015,9,24,234,3
2015,9,25,234,0
2015,9,30,234,0
2015,10,1,234,0
2015,10,2,232,-2
2015,10,5,232,0
2015,10,6,233,1
2015,10,7,233,0
2015,10,8,229,-4
2015,10,12,235,6
2015,10,13,235,0
2015,10,14,235,0
2015,10,15,234,-1
2015,10,16,234,0
2015,10,19,235,1
2015,10,20,235,0
2015,10,21,235,0
2015,10,22,238,3
2015,10,23,238,0
2015,10,26,237,-1
2015,10,27,238,1
2015,10,28,239,1
2015,10,29,239,0
2015,10,30,239,0
2015,11,2,239,0
2015,11,3,239,0
2015,11,4,239,0
2015,11,5,238,-1
2015,11,6,238,0
2015,11,9,238,0
2015,11,10,237,-1
2015,11,11,237,0
2015,11,12,236,-1
2015,11,13,264,28
2015,11,16,266,2
2015,11,17,266,0
2015,11,18,267,1
2015,11,19,271,4
2015,11,20,271,0
2015,11,23,275,4
2015,11,24,275,0
2015,11,25,275,0
2015,11,26,283,8
2015,11,27,280,-3
2015,11,30,285,5
2015,12,1,284,-1
2015,12,2,284,0
2015,12,3,290,6
2015,12,7,304,14
2015,12,8,304,0
2015,12,9,304,0
2015,12,10,303,-1
2015,12,11,264,-39
2015,12,14,262,-2
2015,12,15,262,0
2015,12,16,262,0
2015,12,17,258,-4
2015,12,18,258,0
2015,12,21,259,1
2015,12,22,259,0
2015,12,23,259,0
2015,12,24,254,-5
2015,12,28,245,-9
2015,12,29,249,4
2015,12,30,249,0
2015,12,31,250,1
2016,1,4,248,-2
2016,1,5,248,0
2016,1,6,244,-4
2016,1,7,246,2
2016,1,8,244,-2
2016,1,11,245,1
2016,1,12,247,2
2016,1,13,247,0
2016,1,14,246,-1
2016,1,15,246,0
2016,1,18,251,5
2016,1,19,253,2
2016,1,20,250,-3
2016,1,21,246,-4
2016,1,22,246,0
2016,1,25,246,0
2016,1,26,246,0
2016,1,27,249,3
2016,1,28,250,1
2016,1,29,250,0
2016,2,1,250,0
2016,2,2,250,0
2016,2,3,250,0
2016,2,4,255,5
2016,2,5,255,0
2016,2,11,258,3
2016,2,12,258,0
2016,2,15,254,-4
2016,2,16,254,0
2016,2,17,254,0
2016,2,18,253,-1
2016,2,19,251,-2
2016,2,22,396,145
2016,2,23,404,8
2016,2,24,408,4
2016,2,25,415,7
2016,2,26,415,0
2016,2,29,427,12
2016,3,2,427,0
2016,3,3,427,0
2016,3,4,428,1
2016,3,7,424,-4
2016,3,8,428,4
2016,3,9,434,6
2016,3,10,451,17
2016,3,11,451,0
2016,3,14,451,0
2016,3,15,451,0
2016,3,16,451,0
2016,3,17,456,5
2016,3,18,461,5
2016,3,21,475,14
2016,3,22,476,1
2016,3,23,475,-1
2016,3,24,460,-15
2016,3,25,459,-1
2016,3,28,461,2
2016,3,29,466,5
2016,3,30,463,-3
2016,3,31,479,16
2016,4,1,480,1
2016,4,4,480,0
2016,4,5,479,-1
2016,4,6,479,0
2016,4,7,462,-17
2016,4,8,463,1
2016,4,11,457,-6
2016,4,12,457,0
2016,4,14,464,7
2016,4,15,462,-2
2016,4,18,463,1
2016,4,19,464,1
2016,4,20,464,0
2016,4,21,436,-28
2016,4,22,425,-11
2016,4,25,421,-4
2016,4,26,417,-4
2016,4,27,417,0
2016,4,28,373,-44
2016,4,29,374,1
2016,5,2,375,1
2016,5,3,375,0
2016,5,4,373,-2
2016,5,9,384,11
2016,5,10,367,-17
2016,5,11,368,1
2016,5,12,366,-2
2016,5,13,370,4
2016,5,16,364,-6
2016,5,17,364,0
2016,5,18,360,-4
2016,5,19,352,-8
2016,5,20,351,-1
2016,5,23,358,7
2016,5,24,358,0
2016,5,25,358,0
2016,5,26,342,-16
2016,5,27,343,1
2016,5,30,343,0
2016,5,31,338,-5
2016,6,1,335,-3
2016,6,2,327,-8
2016,6,3,326,-1
2016,6,7,323,-3
2016,6,8,324,1
2016,6,9,303,-21
2016,6,10,300,-3
2016,6,13,296,-4
2016,6,14,282,-14
2016,6,15,285,3
2016,6,16,274,-11
2016,6,17,270,-4
2016,6,20,270,0
2016,6,21,270,0
2016,6,22,270,0
2016,6,23,259,-11
2016,6,24,255,-4
2016,6,27,251,-4
2016,6,28,250,-1
2016,6,29,248,-2
2016,6,30,246,-2
2016,7,1,241,-5
2016,7,4,241,0
2016,7,5,241,0
2016,7,6,234,-7
2016,7,7,221,-13
2016,7,8,220,-1
2016,7,11,224,4
2016,7,12,223,-1
2016,7,13,223,0
2016,7,14,222,-1
2016,7,15,222,0
2016,7,18,221,-1
2016,7,19,221,0
2016,7,20,222,1
2016,7,21,222,0
2016,7,22,222,0
2016,7,25,222,0
2016,7,26,222,0
2016,7,27,221,-1
2016,7,28,215,-6
2016,7,29,214,-1
2016,8,1,217,3
2016,8,2,217,0
2016,8,3,217,0
2016,8,4,211,-6
2016,8,5,211,0
2016,8,8,216,5
2016,8,9,216,0
2016,8,10,216,0
2016,8,11,213,-3
2016,8,12,214,1
2016,8,16,218,4
2016,8,17,218,0
2016,8,18,219,1
2016,8,19,219,0
2016,8,22,219,0
2016,8,23,220,1
2016,8,24,220,0
2016,8,25,219,-1
2016,8,26,219,0
2016,8,29,217,-2
2016,8,30,216,-1
2016,8,31,217,1
2016,9,1,226,9
2016,9,2,228,2
2016,9,5,228,0
2016,9,6,229,1
2016,9,7,229,0
2016,9,8,226,-3
2016,9,9,226,0
2016,9,12,226,0
2016,9,13,226,0
2016,9,19,225,-1
2016,9,20,226,1
2016,9,21,226,0
2016,9,22,228,2
2016,9,23,229,1
2016,9,26,233,4
2016,9,27,233,0
2016,9,28,232,-1
2016,9,29,233,1
2016,9,30,230,-3
2016,10,4,233,3
2016,10,5,233,0
2016,10,6,234,1
2016,10,7,229,-5
2016,10,10,235,6
2016,10,11,235,0
2016,10,12,236,1
2016,10,13,237,1
2016,10,14,235,-2
2016,10,17,236,1
2016,10,18,236,0
2016,10,19,236,0
2016,10,20,235,-1
2016,10,21,235,0
2016,10,24,238,3
2016,10,25,238,0
2016,10,26,238,0
2016,10,27,239,1
2016,10,28,239,0
2016,10,31,239,0
2016,11,1,239,0
2016,11,2,239,0
2016,11,3,244,5
2016,11,4,242,-2
2016,11,7,242,0
2016,11,8,243,1
2016,11,9,238,-5
2016,11,10,244,6
2016,11,11,246,2
2016,11,14,250,4
2016,11,15,251,1
2016,11,16,251,0
2016,11,17,263,12
2016,11,18,261,-2
2016,11,21,259,-2
2016,11,22,260,1
2016,11,23,260,0
2016,11,24,273,13
2016,11,25,275,2
2016,11,28,275,0
2016,11,29,275,0
2016,11,30,275,0
2016,12,1,289,14
2016,12,5,291,2
2016,12,6,292,1
2016,12,7,292,0
2016,12,8,289,-3
2016,12,9,291,2
2016,12,12,293,2
2016,12,13,296,3
2016,12,14,296,0
2016,12,15,286,-10
2016,12,16,284,-2
2016,12,19,279,-5
2016,12,20,276,-3
2016,12,21,277,1
2016,12,22,285,8
2016,12,23,284,-1
2016,12,26,311,27
2016,12,27,314,3
2016,12,28,325,11
2016,12,29,330,5
2016,12,30,330,0
2017,1,2,345,15
2017,1,3,464,119
2017,1,4,466,2
2017,1,5,463,-3
2017,1,6,477,14
2017,1,9,477,0
2017,1,10,476,-1
2017,1,11,499,23
2017,1,12,544,45
2017,1,13,529,-15
2017,1,16,551,22
2017,1,17,550,-1
2017,1,18,550,0
2017,1,19,557,7
2017,1,20,564,7
2017,1,23,564,0
2017,1,24,556,-8
2017,1,25,557,1
2017,1,26,539,-18
2017,1,31,548,9
2017,2,1,542,-6
2017,2,2,575,33
2017,2,3,578,3
2017,2,6,568,-10
2017,2,7,568,0
2017,2,8,568,0
2017,2,9,532,-36
2017,2,10,528,-4
2017,2,13,537,9
2017,2,14,537,0
2017,2,15,531,-6
2017,2,16,500,-31
2017,2,17,500,0
2017,2,20,490,-10
2017,2,21,493,3
2017,2,22,489,-4
2017,2,23,498,9
2017,2,24,498,0
2017,2,27,498,0
2017,2,28,493,-5
2017,3,2,488,-5
2017,3,3,501,13
2017,3,6,494,-7
2017,3,7,498,4
2017,3,8,509,11
2017,3,9,516,7
2017,3,10,516,0
2017,3,13,500,-16
2017,3,14,493,-7
2017,3,15,499,6
2017,3,16,498,-1
2017,3,17,499,1
2017,3,20,488,-11
2017,3,21,495,7
2017,3,22,502,7
2017,3,23,490,-12
2017,3,24,490,0
2017,3,27,490,0
2017,3,28,491,1
2017,3,29,493,2
2017,3,30,420,-73
2017,3,31,419,-1
2017,4,3,419,0
2017,4,4,419,0
2017,4,5,422,3
2017,4,6,417,-5
2017,4,7,417,0
2017,4,10,421,4
2017,4,11,421,0
2017,4,12,422,1
2017,4,13,420,-2
2017,4,14,416,-4
2017,4,17,413,-3
2017,4,18,413,0
2017,4,19,413,0
2017,4,20,400,-13
2017,4,21,410,10
2017,4,24,412,2
2017,4,25,413,1
2017,4,26,414,1
2017,4,27,394,-20
2017,4,28,394,0
2017,5,2,399,5
2017,5,4,394,-5
2017,5,8,390,-4
2017,5,10,390,0
2017,5,11,379,-11
2017,5,12,382,3
2017,5,15,386,4
2017,5,16,391,5
2017,5,17,392,1
2017,5,18,398,6
2017,5,19,399,1
2017,5,22,403,4
2017,5,23,403,0
2017,5,24,403,0
2017,5,25,408,5
2017,5,26,406,-2
2017,5,29,406,0
2017,5,30,401,-5
2017,5,31,401,0
2017,6,1,396,-5
2017,6,2,393,-3
2017,6,5,390,-3
2017,6,7,378,-12
2017,6,8,368,-10
2017,6,9,365,-3
2017,6,12,360,-5
2017,6,13,358,-2
2017,6,14,355,-3
2017,6,15,331,-24
2017,6,16,329,-2
2017,6,19,327,-2
2017,6,20,325,-2
2017,6,21,322,-3
2017,6,22,289,-33
2017,6,23,291,2
2017,6,26,298,7
2017,6,27,295,-3
2017,6,28,295,0
2017,6,29,270,-25
2017,6,30,243,-27
2017,7,3,239,-4
2017,7,4,239,0
2017,7,5,244,5
2017,7,6,269,25
2017,7,7,268,-1
2017,7,10,269,1
2017,7,11,269,0
2017,7,12,269,0
2017,7,13,270,1
2017,7,14,269,-1
2017,7,17,272,3
2017,7,18,272,0
2017,7,19,272,0
2017,7,20,267,-5
2017,7,21,267,0
2017,7,24,267,0
2017,7,25,269,2
2017,7,26,272,3
2017,7,27,265,-7
2017,7,28,265,0
2017,7,31,267,2
2017,8,1,267,0
2017,8,2,269,2
2017,8,3,273,4
2017,8,4,273,0
2017,8,7,272,-1
2017,8,8,274,2
2017,8,9,274,0
2017,8,10,295,21
2017,8,11,296,1
2017,8,14,296,0
2017,8,16,299,3
2017,8,17,300,1
2017,8,18,302,2
2017,8,21,303,1
2017,8,22,304,1
2017,8,23,305,1
2017,8,24,314,9
2017,8,25,315,1
2017,8,28,320,5
2017,8,29,321,1
2017,8,30,321,0
2017,8,31,326,5
2017,9,1,331,5
2017,9,4,330,-1
2017,9,5,331,1
2017,9,6,330,-1
2017,9,7,331,1
2017,9,8,331,0
2017,9,11,332,1
2017,9,12,332,0
2017,9,13,331,-1
2017,9,14,331,0
2017,9,15,331,0
2017,9,18,331,0
2017,9,19,329,-2
2017,9,20,329,0
2017,9,21,328,-1
2017,9,22,328,0
2017,9,25,329,1
2017,9,26,329,0
2017,9,27,329,0
2017,9,28,329,0
2017,9,29,329,0
2017,10,10,330,1
2017,10,11,330,0
2017,10,12,329,-1
2017,10,13,329,0
2017,10,16,329,0
2017,10,17,329,0
2017,10,18,329,0
2017,10,19,338,9
2017,10,20,338,0
2017,10,23,339,1
2017,10,24,339,0
2017,10,25,339,0
2017,10,26,337,-2
2017,10,27,337,0
2017,10,30,338,1
2017,10,31,338,0
2017,11,1,343,5
2017,11,2,345,2
2017,11,3,345,0
2017,11,6,345,0
2017,11,7,345,0
2017,11,8,345,0
2017,11,9,342,-3
2017,11,10,339,-3
2017,11,13,342,3
2017,11,14,342,0
2017,11,15,342,0
2017,11,16,348,6
2017,11,17,349,1
2017,11,20,353,4
2017,11,21,356,3
2017,11,22,356,0
2017,11,23,360,4
2017,11,24,361,1
2017,11,27,362,1
2017,11,28,363,1
2017,11,29,363,0
2017,11,30,362,-1
2017,12,4,364,2
2017,12,5,371,7
2017,12,6,371,0
2017,12,7,381,10
2017,12,8,381,0
2017,12,11,382,1
2017,12,12,382,0
2017,12,13,382,0
2017,12,14,369,-13
2017,12,15,368,-1
2017,12,18,417,49
2017,12,19,417,0
2017,12,20,422,5
2017,12,21,448,26
2017,12,22,446,-2
2017,12,26,452,6
2017,12,27,452,0
2017,12,28,438,-14
2017,12,29,439,1
2018,1,2,452,13
2018,1,3,458,6
2018,1,4,469,11
2018,1,5,469,0
2018,1,8,482,13
2018,1,9,485,3
2018,1,10,486,1
2018,1,11,466,-20
2018,1,12,466,0
2018,1,15,466,0
2018,1,16,466,0
2018,1,17,466,0
2018,1,18,500,34
2018,1,19,500,0
2018,1,22,501,1
2018,1,23,502,1
2018,1,24,505,3
2018,1,25,501,-4
2018,1,26,502,1
2018,1,29,501,-1
2018,1,30,503,2
2018,1,31,508,5
2018,2,1,523,15
2018,2,2,523,0
2018,2,5,523,0
2018,2,6,524,1
2018,2,7,524,0
2018,2,8,536,12
2018,2,9,536,0
2018,2,12,539,3
2018,2,13,542,3
2018,2,14,542,0
2018,2,19,546,4
2018,2,20,548,2
2018,2,21,548,0
2018,2,22,544,-4
2018,2,23,547,3
2018,2,26,552,5
2018,2,27,553,1
2018,2,28,554,1
2018,3,2,549,-5
2018,3,5,542,-7
2018,3,6,551,9
2018,3,7,553,2
2018,3,8,554,1
2018,3,9,555,1
2018,3,12,556,1
2018,3,13,555,-1
2018,3,14,556,1
2018,3,15,547,-9
2018,3,16,546,-1
2018,3,19,548,2
2018,3,20,549,1
2018,3,21,551,2
2018,3,22,576,25
2018,3,23,577,1
2018,3,26,586,9
2018,3,27,592,6
2018,3,28,584,-8
2018,3,29,623,39
2018,3,30,630,7
2018,4,2,639,9
2018,4,3,650,11
2018,4,4,660,10
2018,4,5,684,24
2018,4,6,681,-3
2018,4,9,680,-1
2018,4,10,706,26
2018,4,11,728,22
2018,4,12,780,52
2018,4,13,793,13
2018,4,16,805,12
2018,4,17,811,6
2018,4,18,815,4
2018,4,19,828,13
2018,4,20,832,4
2018,4,23,830,-2
2018,4,24,830,0
2018,4,25,830,0
2018,4,26,829,-1
2018,4,27,829,0
2018,4,30,827,-2
2018,5,2,823,-4
2018,5,3,784,-39
2018,5,4,781,-3
2018,5,8,775,-6
2018,5,9,762,-13
2018,5,10,744,-18
2018,5,11,730,-14
2018,5,14,723,-7
2018,5,15,705,-18
2018,5,16,700,-5
2018,5,17,665,-35
2018,5,18,659,-6
2018,5,21,651,-8
2018,5,23,646,-5
2018,5,24,581,-65
2018,5,25,576,-5
2018,5,28,572,-4
2018,5,29,572,0
2018,5,30,572,0
2018,5,31,524,-48
2018,6,1,518,-6
2018,6,4,492,-26
2018,6,5,484,-8
2018,6,7,447,-37
2018,6,8,445,-2
2018,6,11,438,-7
2018,6,12,434,-4
2018,6,14,383,-51
2018,6,15,377,-6
2018,6,18,371,-6
2018,6,19,368,-3
2018,6,20,367,-1
2018,6,21,347,-20
2018,6,22,342,-5
2018,6,25,338,-4
2018,6,26,336,-2
2018,6,27,339,3
2018,6,28,320,-19
2018,6,29,317,-3
2018,7,2,302,-15
2018,7,3,296,-6
2018,7,4,297,1
2018,7,5,292,-5
2018,7,6,291,-1
2018,7,9,291,0
2018,7,10,291,0
2018,7,11,291,0
2018,7,12,281,-10
2018,7,13,281,0
2018,7,16,281,0
2018,7,17,281,0
2018,7,18,282,1
2018,7,19,278,-4
2018,7,20,275,-3
2018,7,23,275,0
2018,7,24,275,0
2018,7,25,273,-2
2018,7,26,272,-1
2018,7,27,272,0
2018,7,30,270,-2
2018,7,31,270,0
2018,8,1,270,0
2018,8,2,272,2
2018,8,3,273,1
2018,8,6,275,2
2018,8,7,275,0
2018,8,8,280,5
2018,8,9,286,6
2018,8,10,289,3
2018,8,13,290,1
2018,8,14,291,1
2018,8,16,306,15
2018,8,17,306,0
2018,8,20,309,3
2018,8,21,309,0
2018,8,22,309,0
2018,8,23,317,8
2018,8,24,319,2
2018,8,27,322,3
2018,8,28,324,2
2018,8,29,324,0
2018,8,30,330,6
2018,8,31,328,-2
2018,9,3,330,2
2018,9,4,331,1
2018,9,5,332,1
2018,9,6,340,8
2018,9,7,340,0
2018,9,10,340,0
2018,9,11,343,3
2018,9,12,343,0
2018,9,13,349,6
2018,9,14,350,1
2018,9,17,350,0
2018,9,18,350,0
2018,9,19,350,0
2018,9,20,350,0
2018,9,21,352,2
2018,9,27,349,-3
2018,9,28,349,0
2018,10,1,352,3
2018,10,2,351,-1
2018,10,4,358,7
2018,10,5,357,-1
2018,10,8,357,0
2018,10,10,358,1
2018,10,11,361,3
2018,10,12,361,0
2018,10,15,361,0
2018,10,16,361,0
2018,10,17,361,0
2018,10,18,356,-5
2018,10,19,354,-2
2018,10,22,356,2
2018,10,23,356,0
2018,10,24,356,0
2018,10,25,343,-13
2018,10,26,345,2
2018,10,29,346,1
2018,10,30,346,0
2018,10,31,346,0
2018,11,1,349,3
2018,11,2,349,0
2018,11,5,350,1
2018,11,6,356,6
2018,11,7,356,0
2018,11,8,359,3
2018,11,9,359,0
2018,11,12,364,5
2018,11,13,364,0
2018,11,14,362,-2
2018,11,15,372,10
2018,11,16,376,4
2018,11,19,376,0
2018,11,20,379,3
2018,11,21,382,3
2018,11,22,417,35
2018,11,23,419,2
2018,11,26,423,4
2018,11,27,421,-2
2018,11,28,420,-1
2018,11,29,415,-5
2018,11,30,419,4
2018,12,3,419,0
2018,12,4,420,1
2018,12,5,420,0
2018,12,6,423,3
2018,12,10,424,1
2018,12,11,424,0
2018,12,12,424,0
2018,12,13,436,12
2018,12,14,438,2
2018,12,17,438,0
2018,12,18,444,6
2018,12,19,449,5
2018,12,20,444,-5
2018,12,21,439,-5
2018,12,24,439,0
2018,12,26,439,0
2018,12,27,414,-25
2018,12,28,423,9
2018,12,31,405,-18
2019,1,2,485,80
2019,1,3,483,-2
2019,1,4,483,0
2019,1,7,485,2
2019,1,8,481,-4
2019,1,9,484,3
2019,1,10,461,-23
2019,1,11,458,-3
2019,1,14,454,-4
2019,1,15,451,-3
2019,1,16,454,3
2019,1,17,432,-22
2019,1,18,437,5
2019,1,21,430,-7
2019,1,22,430,0
2019,1,23,434,4
2019,1,24,447,13
2019,1,25,444,-3
2019,1,28,446,2
2019,1,29,448,2
2019,1,30,447,-1
2019,1,31,454,7
2019,2,1,453,-1
2019,2,7,454,1
2019,2,8,457,3
2019,2,11,453,-4
2019,2,12,455,2
2019,2,13,454,-1
2019,2,14,439,-15
2019,2,15,439,0
2019,2,18,442,3
2019,2,19,444,2
2019,2,20,445,1
2019,2,21,451,6
2019,2,22,443,-8
2019,2,25,453,10
2019,2,26,450,-3
2019,2,27,450,0
2019,2,28,453,3
2019,3,4,448,-5
2019,3,5,432,-16
2019,3,6,424,-8
2019,3,7,414,-10
2019,3,8,410,-4
2019,3,11,403,-7
2019,3,12,399,-4
2019,3,13,398,-1
2019,3,14,405,7
2019,3,15,401,-4
2019,3,18,408,7
2019,3,19,409,1
2019,3,20,411,2
2019,3,21,435,24
2019,3,22,433,-2
2019,3,25,440,7
2019,3,26,439,-1
2019,3,27,442,3
2019,3,28,456,14
2019,3,29,454,-2
2019,4,1,460,6
2019,4,2,460,0
2019,4,3,462,2
2019,4,4,490,28
2019,4,5,490,0
2019,4,8,496,6
2019,4,9,498,2
2019,4,10,500,2
2019,4,11,545,45
2019,4,12,531,-14
2019,4,15,534,3
2019,4,16,531,-3
2019,4,17,526,-5
2019,4,18,483,-43
2019,4,19,484,1
2019,4,22,488,4
2019,4,23,487,-1
2019,4,24,486,-1
2019,4,25,477,-9
2019,4,26,466,-11
2019,4,29,460,-6
2019,4,30,461,1
2019,5,2,452,-9
2019,5,3,446,-6
2019,5,7,444,-2
2019,5,8,442,-2
2019,5,9,438,-4
2019,5,10,434,-4
2019,5,13,429,-5
2019,5,14,422,-7
2019,5,15,422,0
2019,5,16,424,2
2019,5,17,424,0
2019,5,20,426,2
2019,5,21,425,-1
2019,5,22,419,-6
2019,5,23,418,-1
2019,5,24,416,-2
2019,5,27,406,-10
2019,5,28,393,-13
2019,5,29,390,-3
2019,5,30,385,-5
2019,5,31,379,-6
2019,6,3,377,-2
2019,6,4,368,-9
2019,6,5,367,-1
2019,6,7,329,-38
2019,6,10,329,0
2019,6,11,329,0
2019,6,12,321,-8
2019,6,13,306,-15
2019,6,14,304,-2
2019,6,17,302,-2
2019,6,18,292,-10
2019,6,19,290,-2
2019,6,20,274,-16
2019,6,21,274,0
2019,6,24,273,-1
2019,6,25,270,-3
2019,6,26,269,-1
2019,6,27,260,-9
2019,6,28,259,-1
2019,7,1,256,-3
2019,7,2,256,0
2019,7,3,254,-2
2019,7,4,242,-12
2019,7,5,240,-2
2019,7,8,243,3
2019,7,9,241,-2
2019,7,10,241,0
2019,7,11,216,-25
2019,7,12,216,0
2019,7,15,215,-1
2019,7,16,215,0
2019,7,17,215,0
2019,7,18,201,-14
2019,7,19,201,0
2019,7,22,205,4
2019,7,23,209,4
2019,7,24,209,0
2019,7,25,211,2
2019,7,26,213,2
2019,7,29,215,2
2019,7,30,215,0
2019,7,31,214,-1
2019,8,1,214,0
2019,8,2,214,0
2019,8,5,212,-2
2019,8,6,213,1
2019,8,7,214,1
2019,8,8,212,-2
2019,8,9,212,0
2019,8,12,212,0
2019,8,13,212,0
2019,8,14,212,0
2019,8,16,212,0
2019,8,19,216,4
2019,8,20,215,-1
2019,8,21,215,0
2019,8,22,215,0
2019,8,23,216,1
2019,8,26,217,1
2019,8,27,217,0
2019,8,28,217,0
2019,8,29,219,2
2019,8,30,218,-1
2019,9,2,218,0
2019,9,3,218,0
2019,9,4,219,1
2019,9,5,217,-2
2019,9,6,218,1
2019,9,9,218,0
2019,9,10,218,0
2019,9,11,218,0
2019,9,16,218,0
2019,9,17,218,0
2019,9,18,219,1
2019,9,19,213,-6
2019,9,20,212,-1
2019,9,23,211,-1
2019,9,24,213,2
2019,9,25,212,-1
2019,9,26,217,5
2019,9,27,217,0
2019,9,30,218,1
2019,10,1,218,0
2019,10,2,217,-1
2019,10,4,212,-5
2019,10,7,211,-1
2019,10,8,211,0
2019,10,10,215,4
2019,10,11,215,0
2019,10,14,216,1
2019,10,15,217,1
2019,10,16,216,-1
2019,10,17,217,1
2019,10,18,218,1
2019,10,21,218,0
2019,10,22,218,0
2019,10,23,218,0
2019,10,24,218,0
2019,10,25,218,0
2019,10,28,218,0
2019,10,29,218,0
2019,10,30,218,0
2019,10,31,218,0
2019,11,1,217,-1
2019,11,4,217,0
2019,11,5,217,0
2019,11,6,217,0
2019,11,7,217,0
2019,11,8,217,0
2019,11,11,217,0
2019,11,12,217,0
2019,11,13,217,0
2019,11,14,220,3
2019,11,15,217,-3
2019,11,18,217,0
2019,11,19,218,1
2019,11,20,218,0
2019,11,21,231,13
2019,11,22,231,0
2019,11,25,235,4
2019,11,26,238,3
2019,11,27,239,1
2019,11,28,236,-3
2019,11,29,236,0
2019,12,2,243,7
2019,12,3,245,2
2019,12,4,244,-1
2019,12,5,249,5
2019,12,9,253,4
2019,12,10,253,0
2019,12,11,253,0
2019,12,12,243,-10
2019,12,13,242,-1
2019,12,16,243,1
2019,12,17,243,0
2019,12,18,244,1
2019,12,19,253,9
2019,12,20,253,0
2019,12,23,253,0
2019,12,24,249,-4
2019,12,26,247,-2
2019,12,27,247,0
2019,12,30,246,-1
2019,12,31,246,0
2020,1,2,257,11
2020,1,3,266,9
2020,1,6,262,-4
2020,1,7,263,1
2020,1,8,263,0
2020,1,9,272,9
2020,1,10,274,2
2020,1,13,272,-2
2020,1,14,281,9
2020,1,15,281,0
2020,1,16,276,-5
2020,1,17,273,-3
2020,1,20,302,29
2020,1,21,310,8
2020,1,22,310,0
2020,1,23,326,16
2020,1,28,321,-5
2020,1,29,316,-5
2020,1,30,321,5
2020,1,31,325,4
2020,2,3,331,6
2020,2,4,331,0
2020,2,5,329,-2
2020,2,6,332,3
2020,2,7,332,0
2020,2,10,326,-6
2020,2,11,324,-2
2020,2,12,323,-1
2020,2,13,326,3
2020,2,14,328,2
2020,2,17,329,1
2020,2,18,329,0
2020,2,19,339,10
2020,2,20,347,8
2020,2,21,349,2
2020,2,24,350,1
2020,2,25,350,0
2020,2,26,350,0
2020,2,27,362,12
2020,2,28,398,36
2020,3,2,429,31
2020,3,3,426,-3
2020,3,4,418,-8
2020,3,5,486,68
2020,3,6,498,12
2020,3,9,489,-9
2020,3,10,479,-10
2020,3,11,476,-3
2020,3,12,461,-15
2020,3,13,454,-7
2020,3,16,455,1
2020,3,17,456,1
2020,3,18,464,8
2020,3,19,440,-24
2020,3,20,434,-6
2020,3,23,434,0
2020,3,24,434,0
2020,3,25,434,0
2020,3,26,428,-6
2020,3,27,418,-10
2020,3,30,444,26
2020,3,31,452,8
2020,4,1,454,2
2020,4,2,457,3
2020,4,3,459,2
2020,4,6,456,-3
2020,4,7,456,0
2020,4,8,452,-4
2020,4,9,411,-41
2020,4,10,412,1
2020,4,13,457,45
2020,4,14,486,29
2020,4,16,478,-8
2020,4,17,477,-1
2020,4,20,484,7
2020,4,21,488,4
2020,4,22,486,-2
2020,4,23,486,0
2020,4,24,468,-18
2020,4,27,464,-4
2020,4,28,464,0
2020,4,29,463,-1
2020,5,4,465,2
2020,5,6,466,1
2020,5,7,473,7
2020,5,8,473,0
2020,5,11,476,3
2020,5,12,475,-1
2020,5,13,473,-2
2020,5,14,470,-3
2020,5,15,470,0
2020,5,18,474,4
2020,5,19,474,0
2020,5,20,473,-1
2020,5,21,468,-5
2020,5,22,463,-5
2020,5,25,459,-4
2020,5,26,457,-2
2020,5,27,457,0
2020,5,28,453,-4
2020,5,29,451,-2
2020,6,1,441,-10
2020,6,2,441,0
2020,6,3,441,0
2020,6,4,419,-22
2020,6,5,412,-7
2020,6,8,402,-10
2020,6,9,399,-3
2020,6,10,394,-5
2020,6,11,390,-4
2020,6,12,387,-3
2020,6,15,384,-3
2020,6,16,382,-2
2020,6,17,383,1
2020,6,18,376,-7
2020,6,19,371,-5
2020,6,22,366,-5
2020,6,23,364,-2
2020,6,24,363,-1
2020,6,25,339,-24
2020,6,26,334,-5
2020,6,29,332,-2
2020,6,30,329,-3
2020,7,1,329,0
2020,7,2,323,-6
2020,7,3,315,-8
2020,7,6,313,-2
2020,7,7,313,0
2020,7,8,313,0
2020,7,9,308,-5
2020,7,10,301,-7
2020,7,13,298,-3
2020,7,14,299,1
2020,7,15,297,-2
2020,7,16,281,-16
2020,7,17,279,-2
2020,7,20,279,0
2020,7,21,278,-1
2020,7,22,278,0
2020,7,23,277,-1
2020,7,24,274,-3
2020,7,27,274,0
2020,7,28,271,-3
2020,7,29,271,0
2020,7,30,248,-23
2020,7,31,244,-4
2020,8,3,250,6
2020,8,4,252,2
2020,8,5,252,0
2020,8,6,252,0
2020,8,7,252,0
2020,8,10,256,4
2020,8,11,260,4
2020,8,12,261,1
